#%modelname
#Red, Green, Blue, Alpha, OffsetX, OffsetY, OffsetZ, CustomSize, BlinkType, NoDistance, DrawSearchlight
#0.45 - custom size reserved for traffic lights

%AFtri_lamp
255 255 255 255 48.8960991 -30.517599 -14.940000 1.00 00 0 0
255 255 255 255 34.5633011 -30.517599 -14.940000 1.00 00 0 0
255 255 255 255 20.1294003 -30.517599 -14.940000 1.00 00 0 0
255 255 255 255 8.46364975 -30.517599 -14.940000 1.00 00 0 0
255 255 255 255 14.0008001 -43.953201 -14.940000 1.00 00 0 0
255 255 255 255 14.0008001 -40.850700 -14.940000 1.00 00 0 0
255 255 255 255 4.33600998 -40.850700 -14.940000 1.00 00 0 0
255 255 255 255 4.33600998 -43.953201 -14.940000 1.00 00 0 0
255 255 255 255 59.9110985 -5.3056202 -14.940000 1.00 00 0 0
255 255 255 255 -5.4645801 -43.953201 -14.940000 1.00 00 0 0
255 255 255 255 -15.223800 -40.850700 -14.940000 1.00 00 0 0
255 255 255 255 -15.223800 -43.953201 -14.940000 1.00 00 0 0
255 255 255 255 60.6533012 50.3223000 -15.908800 1.00 00 0 0
255 255 255 255 50.6450996 50.3223000 -15.908800 1.00 00 0 0
255 255 255 255 40.6092987 50.3223000 -15.908800 1.00 00 0 0
255 255 255 255 30.5974998 50.3223000 -16.406401 1.00 00 0 0
255 255 255 255 20.5583000 50.3223000 -16.406401 1.00 00 0 0
255 255 255 255 10.5516996 50.3223000 -16.406401 1.00 00 0 0
255 255 255 255 -23.197001 48.9944992 -16.440001 1.00 00 0 0
255 255 255 255 -40.301800 48.9944992 -16.440001 1.00 00 0 0
255 255 255 255 -57.782700 48.9944992 -16.440001 1.00 00 0 0
255 255 255 255 20.6348991 -1.3757600 -16.829000 1.00 00 0 0
255 255 255 255 11.1069002 -11.280200 -16.829000 1.00 00 0 0
255 255 255 255 40.6654015 -1.3675500 -16.829000 1.00 00 0 0
%subntrnce_n2
255 255 255 255 -10.529400 -32.354698 8.65779018 1.00 00 0 0
255 255 255 255 -10.529400 -21.149599 8.65779018 1.00 00 0 0
255 255 255 255 3.71774006 -21.149599 8.65779018 1.00 00 0 0
255 255 255 255 3.71774006 -32.354698 8.65779018 1.00 00 0 0
255 255 255 255 3.71774006 -43.438202 8.65779018 1.00 00 0 0
255 255 255 255 3.71774006 -54.655800 8.65779018 1.00 00 0 0
255 255 255 255 -10.529400 -54.655800 8.65779018 1.00 00 0 0
255 255 255 255 -10.529400 -43.438202 8.65779018 1.00 00 0 0
%bsemnt_cprk
117 117 117 255 -33.773701 -15.347600 -0.1294920 1.20 00 0 0
119 119 119 255 -32.473598 -15.324900 -0.1294920 1.20 00 0 0
114 114 114 255 -12.810400 -13.253700 -0.1294920 1.20 00 0 0
109 109 109 255 -12.810400 -11.953300 -0.1294920 1.20 00 0 0
117 117 117 255 -7.3200998 -13.253700 -0.1294920 1.20 00 0 0
116 116 116 255 -7.3200998 -11.953300 -0.1294920 1.20 00 0 0
109 109 109 255 -2.3995500 -13.253700 -0.1294920 1.20 00 0 0
111 111 111 255 -2.3995500 -11.953300 -0.1294920 1.20 00 0 0
024 071 015 255 -13.767800 6.49588013 -2.1116700 1.00 00 0 0
%com_park3
210 210 196 255 1.77043998 -59.745998 9.97418022 1.00 00 0 0
210 210 196 255 1.77043998 -55.253502 9.97418022 1.00 00 0 0
210 210 196 255 1.77043998 -50.705399 9.97418022 1.00 00 0 0
210 210 196 255 1.77043998 -44.786098 9.97418022 1.00 00 0 0
210 210 196 255 1.77043998 -40.210499 9.97418022 1.00 00 0 0
210 210 196 255 1.77043998 -35.662399 9.97418022 1.00 00 0 0
%flatiron1b
255 255 255 255 -4.6292901 -16.403799 -39.410000 1.00 00 0 0
255 255 255 255 -7.7159901 -22.729401 -39.410000 1.00 00 0 0
255 255 255 255 -10.880000 -29.048201 -39.410000 1.00 00 0 0
255 255 255 255 -13.858100 -35.425598 -39.410000 1.00 00 0 0
255 255 255 255 -16.935801 -41.466400 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -10.827200 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -17.692600 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -24.682199 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -31.828600 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -39.020802 -39.410000 1.00 00 0 0
255 255 255 255 -27.101700 -3.5935299 -39.410000 1.00 00 0 0
163 163 163 255 -25.519501 42.9314995 -39.228600 1.00 00 0 0
163 163 163 255 -25.519501 31.8034000 -39.228600 1.00 00 0 0
163 163 163 255 -25.519501 19.0513000 -39.228600 1.00 00 0 0
%flatiron1
255 255 255 255 -27.504299 -3.9918499 -41.772099 1.00 00 0 0
255 255 255 255 -27.504299 -11.225500 -41.772099 1.00 00 0 0
255 255 255 255 -27.504299 -18.090900 -41.772099 1.00 00 0 0
255 255 255 255 -27.504299 -25.080500 -41.772099 1.00 00 0 0
255 255 255 255 -27.504299 -32.226898 -41.772099 1.00 00 0 0
255 255 255 255 -27.504299 -39.419201 -41.772099 1.00 00 0 0
255 255 255 255 -17.338400 -41.864700 -41.772099 1.00 00 0 0
255 255 255 255 -14.260800 -35.823898 -41.772099 1.00 00 0 0
255 255 255 255 -11.282700 -29.446600 -41.772099 1.00 00 0 0
255 255 255 255 -8.1186399 -23.127701 -41.772099 1.00 00 0 0
255 255 255 255 -5.0319500 -16.802200 -41.772099 1.00 00 0 0
%flatiron1c
255 255 255 255 -28.315001 -4.9417200 -32.150101 1.00 00 0 0
255 255 255 255 -28.315001 -12.150000 -32.150101 1.00 00 0 0
255 255 255 255 -28.315001 -18.923800 -32.150101 1.00 00 0 0
255 255 255 255 -28.315001 -25.948799 -32.150101 1.00 00 0 0
255 255 255 255 -28.315001 -33.072102 -32.150101 1.00 00 0 0
255 255 255 255 -28.315001 -40.096802 -32.150101 1.00 00 0 0
255 255 255 255 -27.715200 -40.564602 -41.832802 1.00 00 0 0
255 255 255 255 -27.715200 -33.367199 -41.832802 1.00 00 0 0
255 255 255 255 -27.715200 -26.429100 -41.832802 1.00 00 0 0
255 255 255 255 -27.715200 -19.496000 -41.832802 1.00 00 0 0
255 255 255 255 -27.715200 -12.402000 -41.832802 1.00 00 0 0
255 255 255 255 -27.715200 -5.7676802 -41.832802 1.00 00 0 0
255 255 255 255 -17.407900 -42.896400 -32.150101 1.00 00 0 0
255 255 255 255 -17.319000 -43.429501 -42.338001 1.00 00 0 0
255 255 255 255 -14.241400 -37.388699 -42.338001 1.00 00 0 0
255 255 255 255 -14.330300 -36.855598 -32.150101 1.00 00 0 0
255 255 255 255 -11.352200 -30.478201 -32.150101 1.00 00 0 0
255 255 255 255 -11.263300 -31.011200 -42.338001 1.00 00 0 0
255 255 255 255 -8.0992804 -24.692400 -42.338001 1.00 00 0 0
255 255 255 255 -8.1881599 -24.159401 -32.150101 1.00 00 0 0
255 255 255 255 -5.1014600 -17.833799 -32.150101 1.00 00 0 0
255 255 255 255 -5.0125799 -18.366899 -42.338001 1.00 00 0 0
255 255 255 255 -25.801600 41.3359985 -41.832802 1.00 00 0 0
255 255 255 255 -25.724100 30.1483994 -41.832802 1.00 00 0 0
255 255 255 255 -25.724100 17.5168991 -41.832802 1.00 00 0 0
%condo_ivy
056 089 049 255 8.11114979 22.1221008 -0.1328660 1.00 00 0 0
056 089 049 255 8.11114979 14.1676998 -0.1328660 1.00 00 0 0
056 089 049 255 8.11114979 4.66149998 -0.1328660 1.00 00 0 0
089 067 049 255 0.98980701 24.1182003 -0.1328660 1.00 00 0 0
%com_park1
255 255 255 255 4.50748014 -96.978500 6.55201006 1.00 00 0 0
255 255 255 255 4.50748014 -105.95600 6.50153017 1.00 00 0 0
%helix_road4
187 163 112 255 3.07683992 6.51745987 1.58615005 1.20 00 0 0
187 163 112 255 -17.784100 -3.2174101 3.25269008 1.20 00 0 0
187 163 112 255 5.68267012 3.19263005 1.58615005 1.20 00 0 0
187 163 112 255 -17.450600 -6.7633100 3.25269008 1.20 00 0 0
%helix_road1
255 255 255 255 26.8129997 -20.667101 35.2742996 1.00 00 0 0
255 255 255 255 27.6350994 -23.054501 35.2742996 1.00 00 0 0
255 255 255 255 25.9608994 -18.192400 35.2742996 1.00 00 0 0
255 255 255 255 20.1145000 -29.799601 35.2742996 1.00 00 0 0
255 255 255 255 17.6963997 -28.798000 35.2742996 1.00 00 0 0
255 255 255 255 15.3635998 -27.831699 35.2742996 1.00 00 0 0
255 255 255 255 12.5818996 -17.997299 35.2742996 1.00 00 0 0
255 255 255 255 14.4960003 -16.212299 35.2742996 1.00 00 0 0
255 255 255 255 16.3426991 -14.490300 35.2742996 1.00 00 0 0
%helix_road2
187 163 112 255 16.7483997 -13.027400 4.51502991 1.20 00 0 0
187 163 112 255 -12.486100 4.98589993 1.74960995 1.20 00 0 0
187 163 112 255 17.9650002 -12.291000 4.51502991 1.20 00 0 0
%helix_road3
187 163 112 255 0.25603500 -9.1468496 3.05009007 1.20 00 0 0
187 163 112 255 0.11756900 12.9217997 2.07744002 1.20 00 0 0
187 163 112 255 -2.0636301 -8.2725801 3.05009007 1.20 00 0 0
187 163 112 255 1.73309004 13.0277004 2.07744002 1.20 00 0 0
%newblokb
236 235 230 255 17.8041000 -26.846800 -2.3412700 1.20 00 0 0
236 235 230 255 17.8041000 -34.716000 -2.3412700 1.20 00 0 0
236 235 230 255 22.3085003 -21.864000 17.2908001 1.20 00 0 0
236 235 230 255 32.2184982 -21.864000 17.2908001 1.20 00 0 0
236 235 230 255 32.2184982 -21.864000 3.82860994 1.20 00 0 0
236 235 230 255 22.3085003 -21.864000 3.82860994 1.20 00 0 0
%newdockbuilding2
127 127 127 255 20.0368004 44.4818001 3.06075001 1.20 00 0 0
127 127 127 255 20.0368004 24.2134991 3.06075001 1.20 00 0 0
127 127 127 255 20.0368004 4.85418987 3.06075001 1.20 00 0 0
127 127 127 255 20.0368004 -15.346200 3.06075001 1.20 00 0 0
127 127 127 255 20.0368004 -35.104500 3.06075001 1.20 00 0 0
%tenkb_builds01
188 188 188 255 -10.869800 3.60065007 -10.737600 1.20 00 0 0
%mallB
210 210 196 255 -61.592602 -13.600900 6.90445995 1.00 00 0 0
210 210 196 255 -61.592602 -10.969700 6.90445995 1.20 00 0 0
210 210 196 255 -48.339901 -6.3581500 6.90445995 1.20 00 0 0
210 210 196 255 -52.788502 -4.3944101 6.90445995 1.20 00 0 0
210 210 196 255 -51.942902 -18.184799 6.90445995 1.20 00 0 0
210 210 196 255 -49.180302 -16.727200 6.90445995 1.20 00 0 0
%amcoudet
217 211 188 255 4.88768005 -31.872801 -61.432201 1.20 00 0 0
217 211 188 255 4.88768005 -39.602100 -61.432201 1.00 00 0 0
217 211 188 255 4.88768005 -46.900398 -61.432201 1.20 00 0 0
217 211 188 255 19.7840004 -46.900398 -61.432201 1.20 00 0 0
217 211 188 255 19.7840004 -39.602100 -61.432201 1.20 00 0 0
217 211 188 255 19.7840004 -31.872801 -61.432201 1.20 00 0 0
%amcounder
255 255 255 255 -5.2903399 -26.743900 -2.9016600 1.00 00 0 0
255 255 255 255 9.41112995 -26.975000 -1.6371900 1.00 00 0 0
255 255 255 255 21.8190994 -26.975000 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 -21.533800 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 -10.678000 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 -0.5872800 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 10.3424997 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 20.3544998 -1.6371900 1.00 00 0 0
255 255 255 255 9.85315037 10.4066000 -1.5662700 1.00 00 0 0
255 255 255 255 -6.2451200 -4.9632602 -1.5662700 1.00 00 0 0
255 255 255 255 -6.3234301 -20.899300 -1.6058500 1.00 00 0 0
255 255 255 255 -11.458700 -26.090300 -2.2274101 1.00 00 0 0
255 255 255 255 -13.468900 -26.090300 -2.2274101 1.00 00 0 0
255 255 255 255 -19.581100 -26.732700 -2.9014900 1.00 00 0 0
255 255 255 255 -21.093800 -20.899300 -1.6117700 1.00 00 0 0
255 255 255 255 -30.131399 -12.229600 -1.6371900 1.00 00 0 0
255 255 255 255 -30.131399 2.34618998 -1.6371900 1.00 00 0 0
255 255 255 255 -30.131399 15.1999998 -1.6371900 1.00 00 0 0
255 255 255 255 -30.131399 27.8640003 -1.6371900 1.00 00 0 0
255 255 255 255 -30.131399 37.2160988 -1.6371900 1.00 00 0 0
255 255 255 255 -6.9680200 36.3124008 -1.6371900 1.00 00 0 0
255 255 255 255 9.25899982 36.3124008 -1.6371900 1.00 00 0 0
255 255 255 255 22.9277000 36.3124008 -1.6371900 1.00 00 0 0
255 255 255 255 25.0368004 30.8264008 -1.6371900 1.00 00 0 0
%com_land050
255 255 255 255 50.6548004 -92.526398 34.2690010 1.00 00 0 0
255 255 255 255 50.3395004 -90.865196 34.2690010 1.00 00 0 0
255 255 255 255 49.9832993 -89.159500 34.2690010 1.00 00 0 0
255 255 255 255 61.6963005 -83.655403 34.2690010 1.00 00 0 0
255 255 255 255 59.9824982 -83.200798 34.2690010 1.00 00 0 0
255 255 255 255 58.3414993 -82.773804 34.2690010 1.00 00 0 0
255 255 255 255 62.0733986 -94.773903 34.2690010 1.00 00 0 0
255 255 255 255 60.6697006 -95.771599 34.2690010 1.00 00 0 0
255 255 255 255 63.4580002 -93.791298 34.2690010 1.00 00 0 0
%csky_skyscrp26b
217 211 188 255 28.8782997 -31.954000 20.9344997 1.20 00 0 0
217 211 188 255 35.9039993 -43.653599 20.9344997 1.20 00 0 0
217 211 188 255 21.2663994 -52.104698 20.9344997 1.20 00 0 0
217 211 188 255 14.4439001 -40.287800 20.9344997 1.20 00 0 0
%museum
170 162 109 255 -19.386900 10.9375000 8.12316990 1.00 00 0 0
170 162 109 255 -19.386900 -9.9439096 8.12316990 1.20 00 0 0
170 162 109 255 -19.386900 -3.6255500 8.12316990 1.20 00 0 0
170 162 109 255 -19.386900 3.50165009 8.12316990 1.20 00 0 0
%police_com
206 165 094 255 4.46280003 -64.165604 -36.674198 0.50 00 0 0
206 165 094 255 -6.5353098 -64.165604 -36.674198 0.50 00 0 0
206 165 094 255 -17.444599 -64.165604 -36.674198 0.50 00 0 0
206 165 094 255 -28.467600 -64.165604 -36.674198 0.50 00 0 0
206 165 094 255 -28.467600 -57.058498 -36.674198 0.50 00 0 0
206 165 094 255 -17.492100 -57.058498 -36.674198 0.50 00 0 0
206 165 094 255 -6.3490300 -57.058498 -36.674198 0.50 00 0 0
206 165 094 255 4.50768995 -57.058498 -36.674198 0.50 00 0 0
206 165 094 255 1.17969000 -2.5974100 -30.004601 1.00 00 0 0
206 165 094 255 1.15349996 2.47864008 -30.020901 1.00 00 0 0
206 165 094 255 1.17315996 7.52306986 -30.035400 1.00 00 0 0
206 165 094 255 1.18432999 12.6424999 -29.971800 1.00 00 0 0
206 165 094 255 1.17553997 17.7383003 -30.019199 1.00 00 0 0
206 165 094 255 1.16717994 22.7963009 -30.243099 1.00 00 0 0
206 165 094 255 1.16489005 27.7854004 -29.958500 1.00 00 0 0
223 220 216 255 0.32833901 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -4.5497398 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -9.0310097 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -13.848300 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -16.125200 -2.4631300 -23.979300 1.00 00 0 0
223 220 216 255 -18.622801 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -23.280300 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -28.156500 -5.1368399 -23.979300 1.00 00 0 0
223 220 216 255 -32.610500 -5.1368399 -23.979300 1.00 00 0 0
206 165 094 255 -33.779400 -2.5974100 -30.004601 1.00 00 0 0
206 165 094 255 -33.805599 2.47864008 -30.020901 1.00 00 0 0
206 165 094 255 -33.785900 7.52306986 -30.035400 1.00 00 0 0
206 165 094 255 -33.774700 12.6424999 -29.971800 1.00 00 0 0
206 165 094 255 -33.783501 17.7383003 -30.019199 1.00 00 0 0
206 165 094 255 -33.791901 22.7963009 -30.243099 1.00 00 0 0
206 165 094 255 -33.794201 27.7854004 -29.958500 1.00 00 0 0
255 255 255 255 78.3995972 -36.158100 -28.193800 1.00 00 0 0
255 255 255 255 77.9872971 -27.315800 -27.964701 1.00 00 0 0
255 255 255 255 78.2410965 -21.723801 -26.895901 1.00 00 0 0
255 255 255 255 78.0939026 -12.561200 -26.862900 1.00 00 0 0
255 255 255 255 78.0939026 -42.229900 -29.552000 1.00 00 0 0
255 255 255 255 78.0939026 -51.318802 -29.524401 1.00 00 0 0
255 255 255 255 78.6066971 -57.613499 -30.463699 1.00 00 0 0
255 255 255 255 78.5699997 -66.555199 -30.568800 1.00 00 0 0
%kb_underpass
255 255 255 255 -39.387001 43.4646988 9.69641018 1.20 00 0 0
255 255 255 255 -34.742901 43.4646988 9.69641018 1.20 00 0 0
255 255 255 255 -30.409901 43.4646988 9.64593983 1.20 00 0 0
255 255 255 255 -11.263500 43.4646988 9.74925995 1.20 00 0 0
255 255 255 255 -6.6193199 43.4646988 9.74925995 1.20 00 0 0
255 255 255 255 -1.8902900 43.6318016 10.2021999 1.20 00 0 0
255 255 255 255 -14.248800 -2.6511199 9.97486019 1.20 00 0 0
255 255 255 255 -18.892900 -2.6511199 9.97486019 1.20 00 0 0
255 255 255 255 -23.225901 -2.6511199 9.92438984 1.20 00 0 0
255 255 255 255 -32.976299 -2.6511199 9.91053009 1.20 00 0 0
255 255 255 255 -37.309200 -2.6511199 9.86005974 1.20 00 0 0
255 255 255 255 -43.383099 -2.6511800 9.93391037 1.00 00 0 0
255 255 255 255 -47.868999 -2.8183000 10.4372997 1.20 00 0 0
%casino
076 083 235 255 2.48480010 -37.935799 -16.509600 1.20 00 0 0
076 083 235 255 0.04193120 -35.516499 -16.509600 1.20 00 0 0
076 083 235 255 -2.5455000 -32.994301 -16.509600 1.20 00 0 0
076 083 235 255 -4.5127902 -30.785999 -16.509600 1.20 00 0 0
076 083 235 255 -6.9556599 -28.366699 -16.509600 1.20 00 0 0
076 083 235 255 -9.5430899 -25.844500 -16.509600 1.20 00 0 0
076 083 235 255 -11.552000 -23.742100 -16.509600 1.20 00 0 0
076 083 235 255 -13.994900 -21.322800 -16.509600 1.20 00 0 0
076 083 235 255 -16.119400 -19.311399 -16.532801 1.20 00 0 0
131 126 232 255 -25.316999 -80.233498 -18.122700 1.20 00 0 0
093 086 225 255 -28.904301 -80.233498 -16.985201 1.20 00 0 0
093 086 225 255 -32.432999 -80.233498 -16.115101 1.20 00 0 0
093 086 225 255 -35.934101 -80.233498 -15.120700 1.20 00 0 0
093 086 225 255 -39.469501 -80.233498 -14.208900 1.20 00 0 0
093 086 225 255 -43.039299 -80.233498 -13.319500 1.20 00 0 0
093 086 225 255 -43.039299 -76.672401 -14.208900 1.20 00 0 0
093 086 225 255 -43.039299 -73.111504 -15.120700 1.20 00 0 0
093 086 225 255 -43.039299 -69.546799 -16.115101 1.20 00 0 0
093 086 225 255 -43.039299 -66.010002 -16.985201 1.20 00 0 0
093 086 225 255 -43.039299 -62.392502 -18.122700 1.20 00 0 0
000 238 039 255 -12.093400 -52.084801 -3.5050199 1.00 02 0 0
000 238 039 255 -29.905899 -34.089500 -3.5050199 1.00 02 0 0
000 238 039 255 -30.121901 -60.565601 -3.5050199 1.00 02 0 0
000 238 039 255 -23.524700 -67.221703 -3.5050199 1.00 02 0 0
000 238 039 255 2.99062991 -67.221703 -3.5050199 1.00 02 0 0
238 000 000 255 -18.888000 -66.364098 -1.5702699 1.00 03 0 0
238 000 000 255 -19.076599 -53.222401 -2.9410300 1.00 00 0 0
117 076 155 255 -43.126301 -9.5994902 -3.9119799 1.20 00 0 0
076 083 235 255 -10.663900 -32.699699 -16.532801 1.20 00 0 0
076 083 235 255 -8.5394297 -34.711102 -16.509600 1.20 00 0 0
076 083 235 255 -6.0965600 -37.130402 -16.509600 1.20 00 0 0
076 083 235 255 -4.0876198 -39.232800 -16.509600 1.20 00 0 0
076 083 235 255 -1.5001800 -41.755001 -16.509600 1.20 00 0 0
076 083 235 255 0.94268799 -44.174301 -16.509600 1.20 00 0 0
076 083 235 255 2.90997005 -46.382599 -16.509600 1.20 00 0 0
076 083 235 255 5.49740982 -48.904800 -16.509600 1.20 00 0 0
076 083 235 255 7.94027996 -51.324100 -16.509600 1.20 00 0 0
%casino_grnd
255 255 255 255 78.7919006 73.6958008 28.0445004 1.00 00 0 0
255 255 255 255 77.1760025 72.9210968 28.0445004 1.00 00 0 0
255 255 255 255 75.6667023 72.1119003 28.0445004 1.00 00 0 0
255 255 255 255 76.4287033 59.6665001 28.0445004 1.00 00 0 0
255 255 255 255 75.0960999 60.6162987 28.0445004 1.00 00 0 0
255 255 255 255 73.6985016 61.7312012 28.0445004 1.00 00 0 0
255 255 255 255 86.8505020 67.3588028 28.0445004 1.00 00 0 0
255 255 255 255 86.4792023 65.6722031 28.0445004 1.00 00 0 0
255 255 255 255 86.1645966 63.9780006 28.0445004 1.00 00 0 0
%casino_garden
100 081 007 255 2.42065001 -19.750700 2.05199003 1.00 00 0 0
100 070 007 255 2.42065001 -13.986600 2.05199003 1.00 00 0 0
100 081 007 255 2.42065001 -8.4437304 2.05199003 1.00 00 0 0
100 081 007 255 7.24243021 -5.6285400 2.05199003 1.00 00 0 0
100 081 007 255 7.18893003 -11.239900 2.05199003 1.00 00 0 0
100 081 007 255 7.18893003 -16.996500 2.05199003 1.00 00 0 0
%subentrance
255 255 255 255 -16.757900 31.2504005 13.3772001 1.00 00 0 0
255 255 255 255 -16.760099 20.0266991 13.2985001 1.00 00 0 0
255 255 255 255 -16.760099 8.82800007 13.3704004 1.00 00 0 0
255 255 255 255 -2.4336700 31.2761002 13.3344002 1.00 00 0 0
255 255 255 255 -2.4390900 20.0690994 13.3261995 1.00 00 0 0
255 255 255 255 -2.4445000 9.06445026 13.3207998 1.00 00 0 0
%broadwaybuild3
255 028 097 255 -42.347000 2.05872011 32.2750015 1.20 02 0 0
000 255 255 255 -42.347000 2.05872011 28.3707008 1.20 02 0 0
255 028 097 255 -42.347000 2.05872011 24.4235001 1.20 02 0 0
000 255 255 255 -42.347000 2.05872011 20.7525005 1.20 02 0 0
255 028 097 255 -42.347000 2.05872011 16.9190006 1.20 02 0 0
000 255 255 255 -42.347000 2.05872011 12.8702002 1.20 02 0 0
255 028 097 255 -42.347000 2.05872011 8.79798031 1.20 02 0 0
000 255 255 255 -42.347000 2.05872011 5.30249977 1.20 02 0 0
255 028 097 255 -41.715500 -1.0205100 32.2750015 1.20 02 0 0
000 255 255 255 -41.710800 -1.0288100 28.3707008 1.20 02 0 0
255 028 097 255 -41.715500 -1.0205100 24.4235001 1.20 02 0 0
000 255 255 255 -41.710800 -1.0288100 20.7525005 1.20 02 0 0
255 028 097 255 -41.715500 -1.0205100 16.9190006 1.20 02 0 0
000 255 255 255 -41.710800 -1.0288100 12.8702002 1.20 02 0 0
255 028 097 255 -41.715500 -1.0205100 8.79798031 1.20 02 0 0
000 255 255 255 -41.710800 -1.0288100 5.30249977 1.20 02 0 0
255 028 097 255 -39.518799 -2.9095500 32.2750015 1.20 02 0 0
000 255 255 255 -39.459801 -2.9394500 28.3707008 1.20 02 0 0
255 028 097 255 -39.518799 -2.9095500 24.4235001 1.20 02 0 0
000 255 255 255 -39.459801 -2.9394500 20.7525005 1.20 02 0 0
255 028 097 255 -39.518799 -2.9095500 16.9190006 1.20 02 0 0
000 255 255 255 -39.459801 -2.9394500 12.8702002 1.20 02 0 0
255 028 097 255 -39.518799 -2.9095500 8.79798031 1.20 02 0 0
000 255 255 255 -39.459801 -2.9394500 5.30249977 1.20 02 0 0
%underlight2
255 255 192 255 0.12422900 -0.0763441 -0.1054120 1.20 00 0 0
255 255 192 255 11.6370001 40.0197983 -0.1061440 1.20 00 0 0
255 255 192 255 21.7642994 76.8788986 -0.0940113 1.20 00 0 0
%underlight3
255 255 192 255 11.3683004 22.3731995 -0.1054120 1.20 00 0 0
255 255 192 255 0.35937601 -0.1797890 -0.1181850 1.20 00 0 0
255 255 192 255 -10.895400 -22.343800 -0.0932007 1.20 00 0 0
%broadwaybuild
255 255 255 255 -11.616500 19.9262009 -8.5777502 1.20 02 0 0
200 255 255 255 -12.607500 17.4006004 -8.5777502 1.20 02 0 0
255 255 255 255 -9.4750700 15.5601997 -8.5777502 1.20 02 0 0
200 255 255 255 -5.5828700 13.7545996 -8.5777502 1.20 02 0 0
255 255 255 255 -1.1174200 11.5566998 -8.5777502 1.20 02 0 0
255 255 255 255 2.88578010 9.53417969 -8.5777502 1.20 02 0 0
255 255 255 255 6.34376001 7.92119980 -8.5777502 1.20 02 0 0
255 255 255 255 7.72337008 10.3198004 -8.5777502 1.20 02 0 0
200 255 255 255 -17.065300 -6.1350098 -11.503400 0.50 02 0 0
255 023 023 255 -17.065300 -6.1350098 -12.417100 0.50 02 0 0
200 255 255 255 -17.065300 -6.1350098 -13.360200 0.50 02 0 0
255 023 023 255 -17.097000 -6.2186298 -14.328200 0.50 02 0 0
200 255 255 255 -17.084700 -6.1339102 -15.221500 0.50 02 0 0
255 023 023 255 -18.234400 -5.6475801 -15.221900 0.50 02 0 0
200 255 255 255 -19.336800 -5.0483398 -15.222500 0.50 02 0 0
255 023 023 255 -20.519199 -4.5070801 -15.236900 0.50 02 0 0
200 255 255 255 -21.682501 -3.9007599 -15.216400 0.50 02 0 0
255 023 023 255 -21.744499 -3.8784201 -14.320300 0.50 02 0 0
200 255 255 255 -21.744499 -3.8784201 -13.391000 0.50 02 0 0
255 023 023 255 -21.744499 -3.8784201 -12.434900 0.50 02 0 0
200 255 255 255 -21.682501 -3.9007599 -11.453000 0.50 02 0 0
255 023 023 255 -20.570999 -4.4545898 -11.453000 0.50 02 0 0
200 255 255 255 -19.412300 -5.0747099 -11.453000 0.50 02 0 0
255 023 023 255 -18.235399 -5.6428199 -11.453000 0.50 02 0 0
255 000 114 255 -27.493799 27.0739002 -5.1037798 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 -3.4416001 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 -1.6901600 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 0.08079750 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 1.95011997 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 3.75436997 1.20 02 0 0
255 000 114 255 -27.493799 27.0739002 5.45227003 1.20 02 0 0
255 136 136 255 45.4305992 19.6075001 4.30471992 1.20 02 0 0
255 248 136 255 45.6926994 7.75891018 4.30471992 1.20 02 0 0
144 255 136 255 45.8755989 -4.1973901 4.30471992 1.20 02 0 0
136 254 255 255 37.0163994 -9.8441200 4.30471992 1.20 02 0 0
255 136 245 255 26.4820004 -4.3940401 4.30471992 1.20 02 0 0
164 255 136 255 15.8563004 1.09595001 4.30471992 1.20 02 0 0
255 255 255 255 -20.690500 24.1147995 -9.8021803 1.20 02 0 0
255 255 255 255 -21.945200 22.4466991 -9.8021803 1.20 02 0 0
255 255 255 255 -24.113701 23.2535992 -9.8021803 1.20 02 0 0
255 255 255 255 -26.474300 24.3624001 -9.8021803 1.20 02 0 0
255 255 255 255 -28.896799 25.5993004 -9.8021803 1.20 02 0 0
255 255 255 255 -31.882799 27.1151009 -9.8021803 1.20 02 0 0
255 255 255 255 -34.394001 28.5907001 -9.8021803 1.20 02 0 0
255 255 255 255 -33.626999 30.6068993 -9.8021803 1.20 02 0 0
255 000 114 255 -20.632900 -3.4571500 13.2694998 1.20 02 0 0
